strategy,source,strategy_style,asset,category,timeframe,tf_style,final_capital_inr,profit_inr,return_pct,sharpe,sortino,calmar,max_dd_pct,win_rate_pct,profit_factor,num_trades,avg_trade_inr,dd_under_15pct,grade
UmarPunjabi_Gold_London,YouTube @UmarPunjabiLive,Intraday,USDJPY,Forex,5m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
VolumeProfile_POC,New-Gen: Volume Profile,Swing,USDJPY,Forex,5m,Intraday,7898.02,-2101.98,-21.02,-19.241,-10.85,-1.0,-21.02,0.0,0.0,23,-91.39,❌,F
Footprint_Delta_CVD,New-Gen: Footprint/CVD,Intraday,USDJPY,Forex,5m,Intraday,9292.98,-707.02,-7.07,-10.581,-3.319,-1.0,-7.07,0.0,0.0,7,-101.0,✅,F
GEX_Gamma_Exposure,New-Gen: GEX Proxy,Intraday,USDJPY,Forex,5m,Intraday,4999.61,-5000.39,-50.0,-33.142,-26.034,-1.0,-50.0,0.0,0.0,68,-73.54,❌,F
Heatmap_Liquidity,New-Gen: Liquidity Heatmap,Intraday,USDJPY,Forex,5m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
TPO_Market_Profile,New-Gen: TPO/Market Profile,Swing,USDJPY,Forex,5m,Intraday,3769.12,-6230.88,-62.31,-36.501,-25.602,-1.0,-62.31,5.7,0.036,105,-59.34,❌,F
VWAP_Bands,New-Gen: VWAP ±2σ Bands,Intraday,USDJPY,Forex,5m,Intraday,5306.88,-4693.12,-46.93,-21.388,-6.342,-1.0,-46.93,0.0,0.0,49,-95.78,❌,F
CVD_Composite_Flagship,New-Gen: CVD+VWAP+VolProfile+Liquidity,Swing,USDJPY,Forex,5m,Intraday,9909.44,-90.56,-0.91,-4.097,0.0,-1.0,-0.91,0.0,0.0,1,-90.56,✅,F
Swappy_3C_Scalping,YouTube @SwappyTrading0101,Intraday,USDJPY,Forex,15m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
GautamJha_Liquidity_Breakout,YouTube @gautammjhaa,Intraday,USDJPY,Forex,15m,Intraday,9917.1,-82.9,-0.83,-2.365,0.0,-1.0,-0.83,0.0,0.0,1,-82.9,✅,F
UmarPunjabi_Gold_London,YouTube @UmarPunjabiLive,Intraday,USDJPY,Forex,15m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
VolumeProfile_POC,New-Gen: Volume Profile,Swing,USDJPY,Forex,15m,Intraday,9092.1,-907.9,-9.08,-7.911,-2.242,-1.0,-9.08,7.1,0.011,14,-64.85,✅,F
Footprint_Delta_CVD,New-Gen: Footprint/CVD,Intraday,USDJPY,Forex,15m,Intraday,9742.43,-257.57,-2.58,-4.009,-0.79,-1.0,-2.58,0.0,0.0,3,-85.86,✅,F
GEX_Gamma_Exposure,New-Gen: GEX Proxy,Intraday,USDJPY,Forex,15m,Intraday,6174.19,-3825.81,-38.26,-16.871,-8.234,-1.0,-38.26,5.8,0.016,69,-55.45,❌,F
Heatmap_Liquidity,New-Gen: Liquidity Heatmap,Intraday,USDJPY,Forex,15m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
TPO_Market_Profile,New-Gen: TPO/Market Profile,Swing,USDJPY,Forex,15m,Intraday,4245.28,-5754.72,-57.55,-17.871,-9.906,-1.0,-57.55,14.2,0.09,113,-50.93,❌,F
VWAP_Bands,New-Gen: VWAP ±2σ Bands,Intraday,USDJPY,Forex,15m,Intraday,6319.52,-3680.48,-36.8,-14.247,-5.17,-1.0,-36.8,9.2,0.026,65,-56.62,❌,F
CVD_Composite_Flagship,New-Gen: CVD+VWAP+VolProfile+Liquidity,Swing,USDJPY,Forex,15m,Intraday,9977.49,-22.51,-0.23,-1.25,0.0,-0.576,-0.39,50.0,0.425,2,-11.26,✅,F
Swappy_3C_Scalping,YouTube @SwappyTrading0101,Intraday,USDJPY,Forex,1h,Swing,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
GautamJha_Liquidity_Breakout,YouTube @gautammjhaa,Intraday,USDJPY,Forex,1h,Swing,9924.95,-75.05,-0.75,-1.846,-0.233,-1.0,-0.75,0.0,0.0,2,-37.52,✅,F
UmarPunjabi_Gold_London,YouTube @UmarPunjabiLive,Intraday,USDJPY,Forex,1h,Swing,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
VolumeProfile_POC,New-Gen: Volume Profile,Swing,USDJPY,Forex,1h,Swing,9799.9,-200.1,-2.0,-1.702,-0.251,-0.85,-2.35,25.0,0.293,8,-25.01,✅,F
Footprint_Delta_CVD,New-Gen: Footprint/CVD,Intraday,USDJPY,Forex,1h,Swing,9842.27,-157.73,-1.58,-2.511,-0.378,-1.0,-1.58,0.0,0.0,4,-39.43,✅,F
GEX_Gamma_Exposure,New-Gen: GEX Proxy,Intraday,USDJPY,Forex,1h,Swing,8170.66,-1829.34,-18.29,-6.837,-3.154,-1.0,-18.29,22.1,0.161,68,-26.9,❌,F
Heatmap_Liquidity,New-Gen: Liquidity Heatmap,Intraday,USDJPY,Forex,1h,Swing,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
TPO_Market_Profile,New-Gen: TPO/Market Profile,Swing,USDJPY,Forex,1h,Swing,6569.83,-3430.17,-34.3,-7.004,-3.383,-0.979,-35.04,23.3,0.191,103,-33.3,❌,F
VWAP_Bands,New-Gen: VWAP ±2σ Bands,Intraday,USDJPY,Forex,1h,Swing,8331.74,-1668.26,-16.68,-3.701,-0.905,-0.951,-17.54,34.0,0.235,50,-33.37,❌,F
CVD_Composite_Flagship,New-Gen: CVD+VWAP+VolProfile+Liquidity,Swing,USDJPY,Forex,1h,Swing,9979.5,-20.5,-0.2,-1.349,0.0,-1.0,-0.2,0.0,0.0,1,-20.5,✅,F
Swappy_3C_Scalping,YouTube @SwappyTrading0101,Intraday,USDJPY,Forex,4h,Swing,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
GautamJha_Liquidity_Breakout,YouTube @gautammjhaa,Intraday,USDJPY,Forex,4h,Swing,9923.57,-76.43,-0.76,-1.088,-0.127,-1.0,-0.76,0.0,0.0,2,-38.21,✅,F
UmarPunjabi_Gold_London,YouTube @UmarPunjabiLive,Intraday,USDJPY,Forex,4h,Swing,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
VolumeProfile_POC,New-Gen: Volume Profile,Swing,USDJPY,Forex,4h,Swing,9912.49,-87.51,-0.88,-0.476,-0.094,-0.465,-1.88,46.2,0.678,13,-6.73,✅,F
Footprint_Delta_CVD,New-Gen: Footprint/CVD,Intraday,USDJPY,Forex,4h,Swing,10004.11,4.11,0.04,0.808,0.0,411203.784,0.0,100.0,0.0,1,4.11,✅,F
GEX_Gamma_Exposure,New-Gen: GEX Proxy,Intraday,USDJPY,Forex,4h,Swing,9486.79,-513.21,-5.13,-1.455,-0.687,-0.841,-6.1,39.2,0.548,51,-10.06,✅,F
Heatmap_Liquidity,New-Gen: Liquidity Heatmap,Intraday,USDJPY,Forex,4h,Swing,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
TPO_Market_Profile,New-Gen: TPO/Market Profile,Swing,USDJPY,Forex,4h,Swing,7775.81,-2224.19,-22.24,-3.142,-1.68,-0.957,-23.23,30.1,0.323,103,-21.59,❌,F
VWAP_Bands,New-Gen: VWAP ±2σ Bands,Intraday,USDJPY,Forex,4h,Swing,9471.34,-528.66,-5.29,-1.211,-0.402,-0.678,-7.8,41.0,0.528,39,-13.56,✅,F
CVD_Composite_Flagship,New-Gen: CVD+VWAP+VolProfile+Liquidity,Swing,USDJPY,Forex,4h,Swing,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
Swappy_3C_Scalping,YouTube @SwappyTrading0101,Intraday,USDJPY,Forex,1d,Positional,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
GautamJha_Liquidity_Breakout,YouTube @gautammjhaa,Intraday,USDJPY,Forex,1d,Positional,9956.68,-43.32,-0.43,-1.0,-0.191,-1.0,-0.43,0.0,0.0,2,-21.66,✅,F
UmarPunjabi_Gold_London,YouTube @UmarPunjabiLive,Intraday,USDJPY,Forex,1d,Positional,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
VolumeProfile_POC,New-Gen: Volume Profile,Swing,USDJPY,Forex,1d,Positional,10096.14,96.14,0.96,0.634,0.209,1.294,-0.74,57.1,2.273,7,13.73,✅,F
Footprint_Delta_CVD,New-Gen: Footprint/CVD,Intraday,USDJPY,Forex,1d,Positional,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
GEX_Gamma_Exposure,New-Gen: GEX Proxy,Intraday,USDJPY,Forex,1d,Positional,9474.84,-525.16,-5.25,-1.731,-0.754,-0.957,-5.49,15.4,0.259,26,-20.2,✅,F
Heatmap_Liquidity,New-Gen: Liquidity Heatmap,Intraday,USDJPY,Forex,1d,Positional,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
TPO_Market_Profile,New-Gen: TPO/Market Profile,Swing,USDJPY,Forex,1d,Positional,8356.43,-1643.57,-16.44,-2.234,-1.235,-0.985,-16.69,24.6,0.332,69,-23.82,❌,F
VWAP_Bands,New-Gen: VWAP ±2σ Bands,Intraday,USDJPY,Forex,1d,Positional,9893.43,-106.57,-1.07,-0.256,-0.059,-0.301,-3.54,60.0,0.812,25,-4.26,✅,F
CVD_Composite_Flagship,New-Gen: CVD+VWAP+VolProfile+Liquidity,Swing,USDJPY,Forex,1d,Positional,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
Swappy_3C_Scalping,YouTube @SwappyTrading0101,Intraday,USDINR,Forex,1m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
GautamJha_Liquidity_Breakout,YouTube @gautammjhaa,Intraday,USDINR,Forex,1m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
UmarPunjabi_Gold_London,YouTube @UmarPunjabiLive,Intraday,USDINR,Forex,1m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
VolumeProfile_POC,New-Gen: Volume Profile,Swing,USDINR,Forex,1m,Intraday,8658.43,-1341.57,-13.42,-34.338,-43.937,-1.0,-13.42,0.0,0.0,14,-95.83,✅,F
Footprint_Delta_CVD,New-Gen: Footprint/CVD,Intraday,USDINR,Forex,1m,Intraday,9490.47,-509.53,-5.1,-20.494,-28.931,-1.0,-5.1,0.0,0.0,5,-101.91,✅,F
GEX_Gamma_Exposure,New-Gen: GEX Proxy,Intraday,USDINR,Forex,1m,Intraday,5203.47,-4796.53,-47.97,-76.2,-188.013,-1.0,-47.97,0.0,0.0,66,-72.67,❌,F
Heatmap_Liquidity,New-Gen: Liquidity Heatmap,Intraday,USDINR,Forex,1m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
TPO_Market_Profile,New-Gen: TPO/Market Profile,Swing,USDINR,Forex,1m,Intraday,4231.11,-5768.89,-57.69,-86.447,-141.484,-1.0,-57.69,0.0,0.0,85,-67.87,❌,F
VWAP_Bands,New-Gen: VWAP ±2σ Bands,Intraday,USDINR,Forex,1m,Intraday,4739.78,-5260.22,-52.6,-81.399,-178.988,-1.0,-52.6,0.0,0.0,75,-70.14,❌,F
CVD_Composite_Flagship,New-Gen: CVD+VWAP+VolProfile+Liquidity,Swing,USDINR,Forex,1m,Intraday,9907.53,-92.47,-0.92,-9.157,0.0,-1.0,-0.92,0.0,0.0,1,-92.47,✅,F
Swappy_3C_Scalping,YouTube @SwappyTrading0101,Intraday,USDINR,Forex,5m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
GautamJha_Liquidity_Breakout,YouTube @gautammjhaa,Intraday,USDINR,Forex,5m,Intraday,9932.14,-67.86,-0.68,-4.095,0.0,-1.0,-0.68,0.0,0.0,1,-67.86,✅,F
UmarPunjabi_Gold_London,YouTube @UmarPunjabiLive,Intraday,USDINR,Forex,5m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
VolumeProfile_POC,New-Gen: Volume Profile,Swing,USDINR,Forex,5m,Intraday,8356.77,-1643.23,-16.43,-16.682,-10.109,-1.0,-16.43,0.0,0.0,17,-96.66,❌,F
Footprint_Delta_CVD,New-Gen: Footprint/CVD,Intraday,USDINR,Forex,5m,Intraday,9784.18,-215.82,-2.16,-5.752,-1.397,-1.0,-2.16,0.0,0.0,2,-107.91,✅,F
GEX_Gamma_Exposure,New-Gen: GEX Proxy,Intraday,USDINR,Forex,5m,Intraday,5254.0,-4746.0,-47.46,-33.533,-39.25,-1.0,-47.46,0.0,0.0,66,-71.91,❌,F
Heatmap_Liquidity,New-Gen: Liquidity Heatmap,Intraday,USDINR,Forex,5m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
TPO_Market_Profile,New-Gen: TPO/Market Profile,Swing,USDINR,Forex,5m,Intraday,3469.8,-6530.2,-65.3,-40.575,-40.552,-1.0,-65.3,2.0,0.009,102,-64.02,❌,F
VWAP_Bands,New-Gen: VWAP ±2σ Bands,Intraday,USDINR,Forex,5m,Intraday,5261.16,-4738.84,-47.39,-31.955,-27.734,-1.0,-47.39,0.0,0.0,62,-76.43,❌,F
CVD_Composite_Flagship,New-Gen: CVD+VWAP+VolProfile+Liquidity,Swing,USDINR,Forex,5m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
Swappy_3C_Scalping,YouTube @SwappyTrading0101,Intraday,USDINR,Forex,15m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
GautamJha_Liquidity_Breakout,YouTube @gautammjhaa,Intraday,USDINR,Forex,15m,Intraday,9810.3,-189.7,-1.9,-3.342,-2.245,-1.0,-1.9,0.0,0.0,2,-94.85,✅,F
UmarPunjabi_Gold_London,YouTube @UmarPunjabiLive,Intraday,USDINR,Forex,15m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
VolumeProfile_POC,New-Gen: Volume Profile,Swing,USDINR,Forex,15m,Intraday,8361.21,-1638.79,-16.39,-10.041,-4.869,-1.0,-16.39,0.0,0.0,19,-86.25,❌,F
Footprint_Delta_CVD,New-Gen: Footprint/CVD,Intraday,USDINR,Forex,15m,Intraday,9010.54,-989.46,-9.89,-7.416,-4.213,-1.0,-9.89,0.0,0.0,10,-98.95,✅,F
GEX_Gamma_Exposure,New-Gen: GEX Proxy,Intraday,USDINR,Forex,15m,Intraday,4280.07,-5719.93,-57.2,-21.354,-17.427,-1.0,-57.2,1.2,0.0,86,-66.51,❌,F
Heatmap_Liquidity,New-Gen: Liquidity Heatmap,Intraday,USDINR,Forex,15m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
TPO_Market_Profile,New-Gen: TPO/Market Profile,Swing,USDINR,Forex,15m,Intraday,3484.03,-6515.97,-65.16,-21.775,-13.699,-1.0,-65.16,4.7,0.01,107,-60.9,❌,F
VWAP_Bands,New-Gen: VWAP ±2σ Bands,Intraday,USDINR,Forex,15m,Intraday,5482.84,-4517.16,-45.17,-15.739,-6.753,-1.0,-45.17,0.0,0.0,57,-79.25,❌,F
CVD_Composite_Flagship,New-Gen: CVD+VWAP+VolProfile+Liquidity,Swing,USDINR,Forex,15m,Intraday,9834.5,-165.5,-1.66,-3.315,-0.728,-1.0,-1.66,0.0,0.0,2,-82.75,✅,F
Swappy_3C_Scalping,YouTube @SwappyTrading0101,Intraday,USDINR,Forex,1h,Swing,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
GautamJha_Liquidity_Breakout,YouTube @gautammjhaa,Intraday,USDINR,Forex,1h,Swing,9926.25,-73.75,-0.74,-1.347,0.0,-1.0,-0.74,0.0,0.0,1,-73.75,✅,F
UmarPunjabi_Gold_London,YouTube @UmarPunjabiLive,Intraday,USDINR,Forex,1h,Swing,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
VolumeProfile_POC,New-Gen: Volume Profile,Swing,USDINR,Forex,1h,Swing,9170.77,-829.23,-8.29,-4.505,-2.58,-1.0,-8.29,16.7,0.095,18,-46.07,✅,F
Footprint_Delta_CVD,New-Gen: Footprint/CVD,Intraday,USDINR,Forex,1h,Swing,9794.15,-205.85,-2.06,-2.858,-0.569,-1.0,-2.06,0.0,0.0,5,-41.17,✅,F
GEX_Gamma_Exposure,New-Gen: GEX Proxy,Intraday,USDINR,Forex,1h,Swing,7000.75,-2999.25,-29.99,-7.671,-3.214,-1.0,-29.99,10.0,0.031,50,-59.99,❌,F
Heatmap_Liquidity,New-Gen: Liquidity Heatmap,Intraday,USDINR,Forex,1h,Swing,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
TPO_Market_Profile,New-Gen: TPO/Market Profile,Swing,USDINR,Forex,1h,Swing,5349.37,-4650.63,-46.51,-9.442,-5.442,-0.981,-47.41,10.6,0.08,94,-49.47,❌,F
VWAP_Bands,New-Gen: VWAP ±2σ Bands,Intraday,USDINR,Forex,1h,Swing,7341.45,-2658.55,-26.59,-6.818,-2.469,-1.0,-26.59,17.9,0.073,56,-47.47,❌,F
CVD_Composite_Flagship,New-Gen: CVD+VWAP+VolProfile+Liquidity,Swing,USDINR,Forex,1h,Swing,9807.13,-192.87,-1.93,-2.328,-1.301,-1.0,-1.93,0.0,0.0,3,-64.29,✅,F
Swappy_3C_Scalping,YouTube @SwappyTrading0101,Intraday,USDINR,Forex,4h,Swing,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
GautamJha_Liquidity_Breakout,YouTube @gautammjhaa,Intraday,USDINR,Forex,4h,Swing,9943.11,-56.89,-0.57,-1.098,-0.184,-0.984,-0.58,33.3,0.017,3,-18.96,✅,F
UmarPunjabi_Gold_London,YouTube @UmarPunjabiLive,Intraday,USDINR,Forex,4h,Swing,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
VolumeProfile_POC,New-Gen: Volume Profile,Swing,USDINR,Forex,4h,Swing,9582.47,-417.53,-4.18,-1.94,-0.381,-0.932,-4.48,16.7,0.071,12,-34.79,✅,F
Footprint_Delta_CVD,New-Gen: Footprint/CVD,Intraday,USDINR,Forex,4h,Swing,9957.19,-42.81,-0.43,-0.785,0.0,-0.972,-0.44,50.0,0.028,2,-21.4,✅,F
GEX_Gamma_Exposure,New-Gen: GEX Proxy,Intraday,USDINR,Forex,4h,Swing,8660.62,-1339.38,-13.39,-3.22,-1.114,-0.955,-14.02,16.3,0.119,43,-31.15,✅,F
Heatmap_Liquidity,New-Gen: Liquidity Heatmap,Intraday,USDINR,Forex,4h,Swing,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
TPO_Market_Profile,New-Gen: TPO/Market Profile,Swing,USDINR,Forex,4h,Swing,8250.79,-1749.21,-17.49,-2.646,-1.395,-0.866,-20.21,26.5,0.346,68,-25.72,❌,F
VWAP_Bands,New-Gen: VWAP ±2σ Bands,Intraday,USDINR,Forex,4h,Swing,8534.2,-1465.8,-14.66,-2.371,-0.59,-1.0,-14.66,15.0,0.083,40,-36.64,✅,F
CVD_Composite_Flagship,New-Gen: CVD+VWAP+VolProfile+Liquidity,Swing,USDINR,Forex,4h,Swing,9944.68,-55.32,-0.55,-0.808,0.0,-1.0,-0.55,0.0,0.0,1,-55.32,✅,F
Swappy_3C_Scalping,YouTube @SwappyTrading0101,Intraday,USDINR,Forex,1d,Positional,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
GautamJha_Liquidity_Breakout,YouTube @gautammjhaa,Intraday,USDINR,Forex,1d,Positional,10016.28,16.28,0.16,0.728,0.0,1627676.432,0.0,100.0,0.0,1,16.28,✅,F
UmarPunjabi_Gold_London,YouTube @UmarPunjabiLive,Intraday,USDINR,Forex,1d,Positional,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
VolumeProfile_POC,New-Gen: Volume Profile,Swing,USDINR,Forex,1d,Positional,9895.01,-104.99,-1.05,-1.132,-0.202,-0.981,-1.07,33.3,0.116,6,-17.5,✅,F
Footprint_Delta_CVD,New-Gen: Footprint/CVD,Intraday,USDINR,Forex,1d,Positional,9901.17,-98.83,-0.99,-0.678,-0.291,-0.695,-1.42,60.0,0.307,5,-19.77,✅,F
GEX_Gamma_Exposure,New-Gen: GEX Proxy,Intraday,USDINR,Forex,1d,Positional,9241.3,-758.7,-7.59,-1.971,-0.704,-0.898,-8.45,34.5,0.22,29,-26.16,✅,F
Heatmap_Liquidity,New-Gen: Liquidity Heatmap,Intraday,USDINR,Forex,1d,Positional,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
TPO_Market_Profile,New-Gen: TPO/Market Profile,Swing,USDINR,Forex,1d,Positional,8351.73,-1648.27,-16.48,-2.663,-1.633,-0.979,-16.84,32.9,0.296,70,-23.55,❌,F
VWAP_Bands,New-Gen: VWAP ±2σ Bands,Intraday,USDINR,Forex,1d,Positional,9255.01,-744.99,-7.45,-1.323,-0.369,-0.772,-9.65,35.5,0.344,31,-24.03,✅,F
CVD_Composite_Flagship,New-Gen: CVD+VWAP+VolProfile+Liquidity,Swing,USDINR,Forex,1d,Positional,9985.96,-14.04,-0.14,-0.36,0.0,-0.545,-0.26,50.0,0.455,2,-7.02,✅,F
Swappy_3C_Scalping,YouTube @SwappyTrading0101,Intraday,BTCUSD,Crypto,1m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
GautamJha_Liquidity_Breakout,YouTube @gautammjhaa,Intraday,BTCUSD,Crypto,1m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
UmarPunjabi_Gold_London,YouTube @UmarPunjabiLive,Intraday,BTCUSD,Crypto,1m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
VolumeProfile_POC,New-Gen: Volume Profile,Swing,BTCUSD,Crypto,1m,Intraday,9479.17,-520.83,-5.21,-29.489,-5.728,-1.0,-5.21,0.0,0.0,15,-34.72,✅,F
Footprint_Delta_CVD,New-Gen: Footprint/CVD,Intraday,BTCUSD,Crypto,1m,Intraday,9942.97,-57.03,-0.57,-9.95,-0.607,-0.873,-0.65,25.0,0.127,4,-14.26,✅,F
GEX_Gamma_Exposure,New-Gen: GEX Proxy,Intraday,BTCUSD,Crypto,1m,Intraday,7437.95,-2562.05,-25.62,-56.85,-25.344,-1.0,-25.62,15.9,0.099,82,-31.24,❌,F
Heatmap_Liquidity,New-Gen: Liquidity Heatmap,Intraday,BTCUSD,Crypto,1m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
TPO_Market_Profile,New-Gen: TPO/Market Profile,Swing,BTCUSD,Crypto,1m,Intraday,5838.01,-4161.99,-41.62,-59.781,-28.988,-0.996,-41.8,22.9,0.165,131,-31.77,❌,F
VWAP_Bands,New-Gen: VWAP ±2σ Bands,Intraday,BTCUSD,Crypto,1m,Intraday,8624.89,-1375.11,-13.75,-25.315,-7.68,-0.958,-14.35,27.3,0.341,55,-25.0,✅,F
CVD_Composite_Flagship,New-Gen: CVD+VWAP+VolProfile+Liquidity,Swing,BTCUSD,Crypto,1m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
Swappy_3C_Scalping,YouTube @SwappyTrading0101,Intraday,BTCUSD,Crypto,5m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
GautamJha_Liquidity_Breakout,YouTube @gautammjhaa,Intraday,BTCUSD,Crypto,5m,Intraday,9866.91,-133.09,-1.33,-5.599,-1.9,-1.0,-1.33,25.0,0.171,4,-33.27,✅,F
UmarPunjabi_Gold_London,YouTube @UmarPunjabiLive,Intraday,BTCUSD,Crypto,5m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
VolumeProfile_POC,New-Gen: Volume Profile,Swing,BTCUSD,Crypto,5m,Intraday,9672.4,-327.6,-3.28,-6.271,-1.37,-0.977,-3.35,34.8,0.424,23,-14.24,✅,F
Footprint_Delta_CVD,New-Gen: Footprint/CVD,Intraday,BTCUSD,Crypto,5m,Intraday,9924.32,-75.68,-0.76,-5.654,-0.755,-1.0,-0.76,0.0,0.0,2,-37.84,✅,F
GEX_Gamma_Exposure,New-Gen: GEX Proxy,Intraday,BTCUSD,Crypto,5m,Intraday,8285.8,-1714.2,-17.14,-18.083,-7.363,-0.934,-18.36,27.6,0.225,76,-22.56,❌,F
Heatmap_Liquidity,New-Gen: Liquidity Heatmap,Intraday,BTCUSD,Crypto,5m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
TPO_Market_Profile,New-Gen: TPO/Market Profile,Swing,BTCUSD,Crypto,5m,Intraday,7307.7,-2692.3,-26.92,-16.071,-9.004,-0.966,-27.87,38.3,0.44,175,-15.38,❌,F
VWAP_Bands,New-Gen: VWAP ±2σ Bands,Intraday,BTCUSD,Crypto,5m,Intraday,8979.39,-1020.61,-10.21,-8.267,-2.188,-0.905,-11.28,42.4,0.465,59,-17.3,✅,F
CVD_Composite_Flagship,New-Gen: CVD+VWAP+VolProfile+Liquidity,Swing,BTCUSD,Crypto,5m,Intraday,9986.44,-13.56,-0.14,-4.095,0.0,-1.0,-0.14,0.0,0.0,1,-13.56,✅,F
Swappy_3C_Scalping,YouTube @SwappyTrading0101,Intraday,BTCUSD,Crypto,15m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
GautamJha_Liquidity_Breakout,YouTube @gautammjhaa,Intraday,BTCUSD,Crypto,15m,Intraday,10005.88,5.88,0.06,0.168,0.018,0.093,-0.63,66.7,1.064,6,0.98,✅,F
UmarPunjabi_Gold_London,YouTube @UmarPunjabiLive,Intraday,BTCUSD,Crypto,15m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
VolumeProfile_POC,New-Gen: Volume Profile,Swing,BTCUSD,Crypto,15m,Intraday,10029.09,29.09,0.29,0.548,0.171,0.366,-0.79,37.5,1.137,16,1.82,✅,F
Footprint_Delta_CVD,New-Gen: Footprint/CVD,Intraday,BTCUSD,Crypto,15m,Intraday,10015.58,15.58,0.16,0.341,0.0,0.22,-0.71,50.0,1.218,2,7.79,✅,F
